POST_ID,POST_TEXT,SHARED_POST_TEXT,DATE_PUBLISHED,IS_ATTENDING,post_date,text,label,predicted
7257599065692004353,"Day #3 at Austin Tech Week . We went to the Firefly Aerospace presentation. It was so inspiring and awesome. Happy to be able to know more about the company I go by every Thursday. Again, excellent networking opportunities. Tomorrow PROCOLOMBIA, big expectations.",,2024-10-31T03:47:36.896Z,no,2024-10-31,"post date: 2024-10-31 Day #3 at Austin Tech Week . We went to the Firefly Aerospace presentation. It was so inspiring and awesome. Happy to be able to know more about the company I go by every Thursday. Again, excellent networking opportunities. Tomorrow PROCOLOMBIA, big expectations.",0,no
7213877902042435585,https://lnkd.in/dYqPA_3q,,2024-07-02T12:15:19.185Z,no,2024-07-02,post date: 2024-07-02 https://lnkd.in/dYqPA_3q,0,no
7051907311841234945,"On the road again.... 🛫 

April is the month of the Adobe experience makers event and I am happy to say I will be visiting Copenhagen 🇩🇰 and Stockholm 🇸🇪 this year. Attending these events is so important to me, so I can stay knowledgable about the Adobe products and find new clients to support the Adobe freelancers in my network in finding their next gig.

#Adobeexperiencemakers",,2023-04-12T13:22:01.228Z,no,2023-04-12,"post date: 2023-04-12 On the road again.... 🛫 

April is the month of the Adobe experience makers event and I am happy to say I will be visiting Copenhagen 🇩🇰 and Stockholm 🇸🇪 this year. Attending these events is so important to me, so I can stay knowledgable about the Adobe products and find new clients to support the Adobe freelancers in my network in finding their next gig.

#Adobeexperiencemakers",0,no
7244301297854595075,Fantastic to hear Tim Crouch talking about how #Rokt can unlock true value and relevance for brands to reach customers and prospects here in Europe. The hypergrowth in the scale of our network combined with the arrival of holiday season makes it the perfect time to engage with us!! #DMEXCO,"“This is the perfect time for advertisers to think about what offer they can put in front of their audience that will be relevant and engaging."" Tim Crouch, Vice President of Strategic Partnerships at Rokt.

Stay tuned for our full highlights video coming soon. #DMEXCO",2024-09-24T11:07:01.985Z,yes,2024-09-24,"post date: 2024-09-24 Fantastic to hear Tim Crouch talking about how #Rokt can unlock true value and relevance for brands to reach customers and prospects here in Europe. The hypergrowth in the scale of our network combined with the arrival of holiday season makes it the perfect time to engage with us!! #DMEXCO “This is the perfect time for advertisers to think about what offer they can put in front of their audience that will be relevant and engaging."" Tim Crouch, Vice President of Strategic Partnerships at Rokt.

Stay tuned for our full highlights video coming soon. #DMEXCO",1,no
7247134317322158082,"“If your content were a product, would anyone pay for it?” 🤑 

This idea came up in a recent podcast with my guest Avishai, and it sparked an important thought.

With the rise of AI, it’s never been easier to create content. But let’s face it - a lot of it lacks real value, you need to modify it.

👉 The real task?

Create content that truly matters. Make it so valuable that your audience wouldn’t just swipe and go - they’d find it worth paying for.

Next time you're about to hit publish, ask yourself: 

 ❗ ""Does this offer real value, or is it just adding to the noise?""",,2024-10-02T06:44:26.469Z,no,2024-10-02,"post date: 2024-10-02 “If your content were a product, would anyone pay for it?” 🤑 

This idea came up in a recent podcast with my guest Avishai, and it sparked an important thought.

With the rise of AI, it’s never been easier to create content. But let’s face it - a lot of it lacks real value, you need to modify it.

👉 The real task?

Create content that truly matters. Make it so valuable that your audience wouldn’t just swipe and go - they’d find it worth paying for.

Next time you're about to hit publish, ask yourself: 

 ❗ ""Does this offer real value, or is it just adding to the noise?""",0,no
7242040872861622273,"Looking forward to discussing the rapid evolution of Retail Media in my fireside chat with Criteo's Marc Fischli today.  

https://lnkd.in/gQTaFCzz
#DMEXCO2024 #RetailMedia #MicrosoftAdvertising #Criteo","Get ready to reshape #RetailMedia with Microsoft Advertising 🙌
 
Join us at #DMEXCO2024 to discuss the #GenerativeAI-powered innovations fueling the future of retail media with Lynne Kjolso and Marc Fischli of Criteo. 
 
Register here: https://lnkd.in/e26unQd9 #MicrosoftAdvertising",2024-09-18T05:24:54.674Z,yes,2024-09-18,"post date: 2024-09-18 Looking forward to discussing the rapid evolution of Retail Media in my fireside chat with Criteo's Marc Fischli today.  

https://lnkd.in/gQTaFCzz
#DMEXCO2024 #RetailMedia #MicrosoftAdvertising #Criteo Get ready to reshape #RetailMedia with Microsoft Advertising 🙌
 
Join us at #DMEXCO2024 to discuss the #GenerativeAI-powered innovations fueling the future of retail media with Lynne Kjolso and Marc Fischli of Criteo. 
 
Register here: https://lnkd.in/e26unQd9 #MicrosoftAdvertising",1,no
7242179636695040004,"Front row seats to see Brendon Kraham deliver the first keynote on the Center Stage at DMEXCO - Digital Marketing Expo & Conference 

🌟 Human curiosity is boundless: 15% of searches continue to be new

🌟 Insights on AI Overviews, e.g. people are visiting a greater diversity of websites for help with more complex questions. 

🌟 Bunch of product announcements that put AI to work to deliver a better ROI for advertisers

Thank you!

#GoogleAI #dmexco ",,2024-09-18T14:36:18.551Z,yes,2024-09-18,"post date: 2024-09-18 Front row seats to see Brendon Kraham deliver the first keynote on the Center Stage at DMEXCO - Digital Marketing Expo & Conference 

🌟 Human curiosity is boundless: 15% of searches continue to be new

🌟 Insights on AI Overviews, e.g. people are visiting a greater diversity of websites for help with more complex questions. 

🌟 Bunch of product announcements that put AI to work to deliver a better ROI for advertisers

Thank you!

#GoogleAI #dmexco ",1,yes
7107310267943858176,Dmexco here we go! ✈ Please reach out if you want to set up a time to plan a catch up! ,"🌟 Don't Miss Out on Meeting Us at DMEXCO 2023! 🌟
 
In just one week, we will be joining the much-anticipated DMEXCO conference in Cologne, Germany. We are excited to connect with friends from the industry, share insights, and explore new opportunities.
 
If you haven't yet set up a meeting with us, now is the perfect time to do so! We would love to discuss how we can collaborate, exchange ideas, or simply catch up. Let's make the most out of this incredible event.

Kike Rodríguez
Claudia Gil Torrego 🔜 DMEXCO
Jose Carlos Cardenal
Marcos Lopez
 
#DMEXCO2022 #dmexco #programmatic #Networking",2023-09-12T10:33:35.296Z,no,2023-09-12,"post date: 2023-09-12 Dmexco here we go! ✈ Please reach out if you want to set up a time to plan a catch up!  🌟 Don't Miss Out on Meeting Us at DMEXCO 2023! 🌟
 
In just one week, we will be joining the much-anticipated DMEXCO conference in Cologne, Germany. We are excited to connect with friends from the industry, share insights, and explore new opportunities.
 
If you haven't yet set up a meeting with us, now is the perfect time to do so! We would love to discuss how we can collaborate, exchange ideas, or simply catch up. Let's make the most out of this incredible event.

Kike Rodríguez
Claudia Gil Torrego 🔜 DMEXCO
Jose Carlos Cardenal
Marcos Lopez
 
#DMEXCO2022 #dmexco #programmatic #Networking",0,yes
6978299971418611712,"DMEXCO day 1 officially kicked off!
Come and find us at our booth C030A in Hall 6 and don’t forget about our Masterclass with on Thursday at 10:30am at MC 6B about „How to increase customer acquisition in turbulent times“.
Please register with the link below:

https://lnkd.in/eb9Ci9KR
#dmexco #ecommerce",,2022-09-21T10:32:43.697Z,no,2022-09-21,"post date: 2022-09-21 DMEXCO day 1 officially kicked off!
Come and find us at our booth C030A in Hall 6 and don’t forget about our Masterclass with on Thursday at 10:30am at MC 6B about „How to increase customer acquisition in turbulent times“.
Please register with the link below:

https://lnkd.in/eb9Ci9KR
#dmexco #ecommerce",0,no
7236367398168121345,Let's connect at #dmexco2024. Join us at the #MicrosoftAdvertising booth in hall 6! #ProgrammaticAdvertising #copilot,,2024-09-02T13:40:32.896Z,yes,2024-09-02,post date: 2024-09-02 Let's connect at #dmexco2024. Join us at the #MicrosoftAdvertising booth in hall 6! #ProgrammaticAdvertising #copilot,1,no
6963824476765458432,"Wireless power is just a means to an end. The target is freedom and elevated user experience. The proud owner of this amazing and super cool Alfred International Inc. smart lock will never run out of batteries or need to replace batteries ever again. Stay tuned. 

Go Alfred International Inc.!
Wi-Charge's over-the-air wireless power at your service. 

#wirelesspower #wirelesscharging #smartlocks #smartlock #technology #smartbuildings #engineering #alternativeenergy #smartdoorlock",,2022-08-12T11:52:16.847Z,no,2022-08-12,"post date: 2022-08-12 Wireless power is just a means to an end. The target is freedom and elevated user experience. The proud owner of this amazing and super cool Alfred International Inc. smart lock will never run out of batteries or need to replace batteries ever again. Stay tuned. 

Go Alfred International Inc.!
Wi-Charge's over-the-air wireless power at your service. 

#wirelesspower #wirelesscharging #smartlocks #smartlock #technology #smartbuildings #engineering #alternativeenergy #smartdoorlock",0,no
6990605621767098368,"Despite the deadline being postponed multiple times at this point, third-party cookies might be coming to an end in Google Chrome. 

Consequently, brands are trying to find a new targeting approach.

One such brand is Mercedes-Benz AG-Benz that recently teamed up with Merkley + Partners to try out a cookieless targeting solution called SORT from Perion-owned Undertone.

The plan was to compare the results against both cookie-based targeting and contextual targeting.

As the name suggests, SORT sorts users into what are called “SmartGroups” by analysing real-time behavioural signals, presenting how people respond to and interact with rich-media ad placements.

Do you think that this method is a way to go, or should brands look for better solutions? 

I’d love to hear your thoughts, so leave a comment below, and also read more about this topic in AdExchanger’s article written by Anthony Vargas which you can find in the comments section.

#cookies #thirdpartycookies #google #googlechrome #targeting #adtech #advertising",,2022-10-25T09:30:59.371Z,no,2022-10-25,"post date: 2022-10-25 Despite the deadline being postponed multiple times at this point, third-party cookies might be coming to an end in Google Chrome. 

Consequently, brands are trying to find a new targeting approach.

One such brand is Mercedes-Benz AG-Benz that recently teamed up with Merkley + Partners to try out a cookieless targeting solution called SORT from Perion-owned Undertone.

The plan was to compare the results against both cookie-based targeting and contextual targeting.

As the name suggests, SORT sorts users into what are called “SmartGroups” by analysing real-time behavioural signals, presenting how people respond to and interact with rich-media ad placements.

Do you think that this method is a way to go, or should brands look for better solutions? 

I’d love to hear your thoughts, so leave a comment below, and also read more about this topic in AdExchanger’s article written by Anthony Vargas which you can find in the comments section.

#cookies #thirdpartycookies #google #googlechrome #targeting #adtech #advertising",0,no
7222204195766972416,"I'm attending Digital Commerce Expo on 2 & 3 October 2024! Join me at the ExCeL Centre, London, for the UK's leading digital transformation exhibition!   I would love to connect and discuss Ecommerce and Returns within the supply chain.",,2024-07-25T11:41:02.303Z,no,2024-07-25,"post date: 2024-07-25 I'm attending Digital Commerce Expo on 2 & 3 October 2024! Join me at the ExCeL Centre, London, for the UK's leading digital transformation exhibition!   I would love to connect and discuss Ecommerce and Returns within the supply chain.",0,no
7051935129694269440,"I'm very proud that the GingerMay team is shortlisted for the Make A Difference Awards. The winners are voted on by the public, and now we need your help!

We are running for the “Employer that has made the most difference to workplace mental health and wellbeing over the past year” category, and would appreciate your vote via the link below.

Voting closes on April 17th.

VOTE here (Award 1B) >> in the first comment box below please

#makeadifferenceawards #employeewellbeing #mentalhealth",,2023-04-12T15:12:33.523Z,no,2023-04-12,"post date: 2023-04-12 I'm very proud that the GingerMay team is shortlisted for the Make A Difference Awards. The winners are voted on by the public, and now we need your help!

We are running for the “Employer that has made the most difference to workplace mental health and wellbeing over the past year” category, and would appreciate your vote via the link below.

Voting closes on April 17th.

VOTE here (Award 1B) >> in the first comment box below please

#makeadifferenceawards #employeewellbeing #mentalhealth",0,no
7239560884992258049,"🚀 DMEXCO 2024 – Let’s connect! 🚀

Nach einer gefühlten Ewigkeit geht’s für mich nächste Woche endlich mal wieder zur #DMEXCO nach Köln! Wie so viele aus meiner “kleinen” Media-Bubble freue ich mich auf bekannte und neue Gesichter und natürlich jede Menge spannenden Input. 🚀

Falls jemand Lust auf einen Austausch oder ein Wiedersehen hat, meldet euch gerne bei mir – ich freue mich auf zahlreiche Gespräche!

See you next week! 👋",,2024-09-11T09:10:19.487Z,yes,2024-09-11,"post date: 2024-09-11 🚀 DMEXCO 2024 – Let’s connect! 🚀

Nach einer gefühlten Ewigkeit geht’s für mich nächste Woche endlich mal wieder zur #DMEXCO nach Köln! Wie so viele aus meiner “kleinen” Media-Bubble freue ich mich auf bekannte und neue Gesichter und natürlich jede Menge spannenden Input. 🚀

Falls jemand Lust auf einen Austausch oder ein Wiedersehen hat, meldet euch gerne bei mir – ich freue mich auf zahlreiche Gespräche!

See you next week! 👋",1,yes
7236837611426734080,"Today is the last day to register for the Engage Conference before prices increase.

Secure your ticket at the reduced price before it's too late! https://lnkd.in/gqNPKVGR
#EngagePDX #digitalmarketing #conference2024  ",,2024-09-03T20:49:00.476Z,no,2024-09-03,"post date: 2024-09-03 Today is the last day to register for the Engage Conference before prices increase.

Secure your ticket at the reduced price before it's too late! https://lnkd.in/gqNPKVGR
#EngagePDX #digitalmarketing #conference2024  ",0,no
6976079908464685056,"Damn! We waited for three years, and now it's less than a week until the legendary OMClub party is about to happen on September 21st! The brilliant event team PIRATEx, who also organizes PIRATE Summit, will blow your pirate minds with this party! The bad news is, you can't just buy tickets ... but ...

You can win 1 of the 20 tickets we got for you:

1. Have fun in the comments of this post and add #OMClubPirates
2. Sign up for one of our free Pirate Skills journeys (mini-courses) https://lnkd.in/eTG3BRSj 
3. (Optional but appreciated) Spread the party love with your friends

Don't even think about entering more than once .. I'll know ;)

Everyone participating until midnight on Sunday the 18th will be part of this, and we'll message the winners by Monday evening.

Fingers crossed and happy partying 🚀

#OMClubPirates #OMClub #PartyOn #pirateskills #dmexco",,2022-09-15T07:30:59.463Z,no,2022-09-15,"post date: 2022-09-15 Damn! We waited for three years, and now it's less than a week until the legendary OMClub party is about to happen on September 21st! The brilliant event team PIRATEx, who also organizes PIRATE Summit, will blow your pirate minds with this party! The bad news is, you can't just buy tickets ... but ...

You can win 1 of the 20 tickets we got for you:

1. Have fun in the comments of this post and add #OMClubPirates
2. Sign up for one of our free Pirate Skills journeys (mini-courses) https://lnkd.in/eTG3BRSj 
3. (Optional but appreciated) Spread the party love with your friends

Don't even think about entering more than once .. I'll know ;)

Everyone participating until midnight on Sunday the 18th will be part of this, and we'll message the winners by Monday evening.

Fingers crossed and happy partying 🚀

#OMClubPirates #OMClub #PartyOn #pirateskills #dmexco",0,no
7233762645407932417,"It's the time of the year again that the world of Digital Advertising and Media comes together at DMEXCO - Digital Marketing Expo & Conference

Looking forward 😎 seeing you there? 🙌 
🤳 Ping me for a chat or coffee and see you in Cologne. 

#dmexco #showheroes #videoadvertising",,2024-08-26T09:10:11.445Z,yes,2024-08-26,"post date: 2024-08-26 It's the time of the year again that the world of Digital Advertising and Media comes together at DMEXCO - Digital Marketing Expo & Conference

Looking forward 😎 seeing you there? 🙌 
🤳 Ping me for a chat or coffee and see you in Cologne. 

#dmexco #showheroes #videoadvertising",1,yes
6978614194786942977,"Day 2 at DMEXCO - Digital Marketing Expo & Conference. Come meet Pipedrive & Aircall at our booth in hall 6! 

Gabriel Marko Christina Marianna 'Masha' Imas Nura Murat Stefani Merve Hivanu",,2022-09-22T07:21:20.407Z,no,2022-09-22,"post date: 2022-09-22 Day 2 at DMEXCO - Digital Marketing Expo & Conference. Come meet Pipedrive & Aircall at our booth in hall 6! 

Gabriel Marko Christina Marianna 'Masha' Imas Nura Murat Stefani Merve Hivanu",0,no
6975106064170070016,"Happy to be at Dmexco again after a short break and happy to be on stage with great people to speak about Online Audio. 

Thank you Bundesverband Digitale Wirtschaft (BVDW) e.V. and DMEXCO - Digital Marketing Expo & Conference. 

See you all next week in Cologne.",,2022-09-12T15:01:16.878Z,no,2022-09-12,"post date: 2022-09-12 Happy to be at Dmexco again after a short break and happy to be on stage with great people to speak about Online Audio. 

Thank you Bundesverband Digitale Wirtschaft (BVDW) e.V. and DMEXCO - Digital Marketing Expo & Conference. 

See you all next week in Cologne.",0,no
6996867906357620736,,"FRIDAY FAQ: 

Apple’s decision to eliminate IDFA with the launch of iOS 14 forced the industry to do some serious soul searching and naturally led to a scramble for new solutions. 

But, it certainly didn’t mean the end of effective advertising on mobile. Yet advertisers and tech companies had to rethink what it means to provide relevant ads to users and how they do it. 

Hear more on the topic from our Chief Product & Strategy Officer, Kevin Mullen in Grit Daily News  article: IDFA Retrospective: What really happened? What’s next?

https://hubs.la/Q01rh0P70
#IDFAelimination #adtech #identitygraphing #privacycompliance",2022-11-11T16:15:04.372Z,no,2022-11-11,"post date: 2022-11-11 FRIDAY FAQ: 

Apple’s decision to eliminate IDFA with the launch of iOS 14 forced the industry to do some serious soul searching and naturally led to a scramble for new solutions. 

But, it certainly didn’t mean the end of effective advertising on mobile. Yet advertisers and tech companies had to rethink what it means to provide relevant ads to users and how they do it. 

Hear more on the topic from our Chief Product & Strategy Officer, Kevin Mullen in Grit Daily News  article: IDFA Retrospective: What really happened? What’s next?

https://hubs.la/Q01rh0P70
#IDFAelimination #adtech #identitygraphing #privacycompliance",0,no
7242087959254982657,"Learning, developing and meeting partners- old and new ones at DMEXCO - Digital Marketing Expo & Conference #digitalmarketing",,2024-09-18T08:32:00.932Z,yes,2024-09-18,"post date: 2024-09-18 Learning, developing and meeting partners- old and new ones at DMEXCO - Digital Marketing Expo & Conference #digitalmarketing",1,yes
6981203431302561792,It was great to spend some time with the Pinterest team in Cologne last week and see our stand engage attendees at DMEXCO....,"#dmexco22 is over. Now what do you do? 
Answer: Read our recap ➡️ https://lnkd.in/ec8_hANP 

🇩🇪https://lnkd.in/eUJmuy4m
#PinterestDMEXCO #dmexco",2022-09-29T10:50:02.492Z,no,2022-09-29,"post date: 2022-09-29 It was great to spend some time with the Pinterest team in Cologne last week and see our stand engage attendees at DMEXCO.... #dmexco22 is over. Now what do you do? 
Answer: Read our recap ➡️ https://lnkd.in/ec8_hANP 

🇩🇪https://lnkd.in/eUJmuy4m
#PinterestDMEXCO #dmexco",0,no
6974971220937039872,"Meet me at DMEXCO / Treffen Sie mich auf der DMEXCO.

21. und 22. September in Köln. Ich freue mich auf Treffen vor Ort.",,2022-09-12T06:05:27.740Z,no,2022-09-12,"post date: 2022-09-12 Meet me at DMEXCO / Treffen Sie mich auf der DMEXCO.

21. und 22. September in Köln. Ich freue mich auf Treffen vor Ort.",0,yes
6976467449097433089,"After a long break #DMexco will take place physically again. 2 days of meetings, seeing old and new industry colleagues. Exciting!

Don't miss our masterclass ""How to track compliantly for Privacy Conscious Marketers"" with our expert Stephan Zimprich, Partner at Fieldfisher, and myself, moderated by the legendary Gilda Sofia.

Time: Wednesday, September 21, 2022, 15:00-15:30 (CEST).
Stage: MC 7A

Read more 👉 https://bit.ly/3pv3FYM

If you can't make it, see us at our booth in Hall 7, D41. #masterclass #ageofprivacy #datadrivenbusiness #JENTIS",,2022-09-16T09:10:56.341Z,no,2022-09-16,"post date: 2022-09-16 After a long break #DMexco will take place physically again. 2 days of meetings, seeing old and new industry colleagues. Exciting!

Don't miss our masterclass ""How to track compliantly for Privacy Conscious Marketers"" with our expert Stephan Zimprich, Partner at Fieldfisher, and myself, moderated by the legendary Gilda Sofia.

Time: Wednesday, September 21, 2022, 15:00-15:30 (CEST).
Stage: MC 7A

Read more 👉 https://bit.ly/3pv3FYM

If you can't make it, see us at our booth in Hall 7, D41. #masterclass #ageofprivacy #datadrivenbusiness #JENTIS",0,no
7242087684989431808,"🚀 DMEXCO ist da! Kommt vorbei und besucht uns in Halle 7, Stand B019

Der erste Tag auf der DMEXCO - Digital Marketing Expo & Conference hat begonnen! 🎉 Ihr findet uns in Halle 7, Stand B019. Kommt vorbei für einen Kaffee oder Slush – ich freue mich auf den Austausch mit euch!

Und verpasst auf keinen Fall unser Aperol Meet-Up ab 17 Uhr. Das wird eine tolle Gelegenheit, um entspannt zu networken und neue Kontakte zu knüpfen.

Ich freue mich darauf, viele von euch zu sehen! 🍹☕

#DMEXCO2024 #Networking #eFLY",,2024-09-18T08:30:55.550Z,yes,2024-09-18,"post date: 2024-09-18 🚀 DMEXCO ist da! Kommt vorbei und besucht uns in Halle 7, Stand B019

Der erste Tag auf der DMEXCO - Digital Marketing Expo & Conference hat begonnen! 🎉 Ihr findet uns in Halle 7, Stand B019. Kommt vorbei für einen Kaffee oder Slush – ich freue mich auf den Austausch mit euch!

Und verpasst auf keinen Fall unser Aperol Meet-Up ab 17 Uhr. Das wird eine tolle Gelegenheit, um entspannt zu networken und neue Kontakte zu knüpfen.

Ich freue mich darauf, viele von euch zu sehen! 🍹☕

#DMEXCO2024 #Networking #eFLY",1,yes
7237081396446445568,"It’s that time of the year of our industry’s conference season/month, and lucky for me I get to speak at Programmatic I/O NY! Come join and meet me there! I’ll be talking about interoperability and it’s importance in programmatic. Maybe even a little bit of something I’m working on… 😉

#PROGIONY #ProgrammaticIO #AdExchanger",,2024-09-04T12:57:43.353Z,no,2024-09-04,"post date: 2024-09-04 It’s that time of the year of our industry’s conference season/month, and lucky for me I get to speak at Programmatic I/O NY! Come join and meet me there! I’ll be talking about interoperability and it’s importance in programmatic. Maybe even a little bit of something I’m working on… 😉

#PROGIONY #ProgrammaticIO #AdExchanger",0,no
7232010983433474050,"Another year, another DMEXCO! 🎉 

As part of the Microsoft Advertising team, I'm looking forward to connecting with potential clients from Central + Eastern Europe, the Middle East, and Africa. If you're interested in leveraging our SSP (Microsoft Monetize) or Microsoft Curate to enhance your digital advertising strategy, let's schedule a meeting. Looking forward to insightful discussions and new opportunities! 

#DMEXCO #MicrosoftAdvertising #ProgrammaticAdvertising #MicrosoftMonetize #MicrosoftCurate",,2024-08-21T13:09:42.691Z,yes,2024-08-21,"post date: 2024-08-21 Another year, another DMEXCO! 🎉 

As part of the Microsoft Advertising team, I'm looking forward to connecting with potential clients from Central + Eastern Europe, the Middle East, and Africa. If you're interested in leveraging our SSP (Microsoft Monetize) or Microsoft Curate to enhance your digital advertising strategy, let's schedule a meeting. Looking forward to insightful discussions and new opportunities! 

#DMEXCO #MicrosoftAdvertising #ProgrammaticAdvertising #MicrosoftMonetize #MicrosoftCurate",1,yes
7242440681829355521,"I do love Cologne, having worked at DMEXCO - Digital Marketing Expo & Conference for the last 10 years, it still is a very special event and one I look forward to. This year Unify Design delivered this stand for Equativ 

I always enjoy working with the Equativ team, this time it was alongside Gvantsa Smoktun. A lot of hard work goes into every project, with so many people involved and it's brilliant when it all comes together. Looking forward to the next one already.

I cannot speak more highly of the team MJS Displays 2.0 LTD, an amazing partnership. Thanks again guys....",,2024-09-19T07:53:36.559Z,yes,2024-09-19,"post date: 2024-09-19 I do love Cologne, having worked at DMEXCO - Digital Marketing Expo & Conference for the last 10 years, it still is a very special event and one I look forward to. This year Unify Design delivered this stand for Equativ 

I always enjoy working with the Equativ team, this time it was alongside Gvantsa Smoktun. A lot of hard work goes into every project, with so many people involved and it's brilliant when it all comes together. Looking forward to the next one already.

I cannot speak more highly of the team MJS Displays 2.0 LTD, an amazing partnership. Thanks again guys....",1,no
7160867682089590784,"Last week I had the pleasure to visit our #Swisscom DevOps Center in #Riga. 
I was impressed by the setup and the passion of the team working on the best customer experience and supporting network & infrastructure from abroad. Thanks Elina Branta and Elīna Vītola for hosting me, Jens Wilhelms and Sandro Andermatt for guiding our DevOps Center. You and your teams are doing a great job!
I also had the pleasure to meet H.E. Martin Michelet, the Swiss ambassador to Latvia to discuss our further development in Riga and the integration into the Swiss community abroad. Thank you for your time and support! 
#JoinSwisscom #DevOps #Latvia #cto #cio ","✨ Swisscom CTIO Dr. Gerd Niehage (倪歌德) brought the visionary spirit to Riga last week!

2024 Kick-Off meetings spanned across all 3 locations, reviewing last year's achievements and unveiling the Swisscom group path ahead. Our purpose and vision for 2024 - we're innovators of trust, committed to creating unique customer experiences with a positive impact on society.

Join us in shaping a future where innovation meets trust!
👉🏻 https://lnkd.in/d2a4YFi2",2024-02-07T05:31:37.869Z,no,2024-02-07,"post date: 2024-02-07 Last week I had the pleasure to visit our #Swisscom DevOps Center in #Riga. 
I was impressed by the setup and the passion of the team working on the best customer experience and supporting network & infrastructure from abroad. Thanks Elina Branta and Elīna Vītola for hosting me, Jens Wilhelms and Sandro Andermatt for guiding our DevOps Center. You and your teams are doing a great job!
I also had the pleasure to meet H.E. Martin Michelet, the Swiss ambassador to Latvia to discuss our further development in Riga and the integration into the Swiss community abroad. Thank you for your time and support! 
#JoinSwisscom #DevOps #Latvia #cto #cio  ✨ Swisscom CTIO Dr. Gerd Niehage (倪歌德) brought the visionary spirit to Riga last week!

2024 Kick-Off meetings spanned across all 3 locations, reviewing last year's achievements and unveiling the Swisscom group path ahead. Our purpose and vision for 2024 - we're innovators of trust, committed to creating unique customer experiences with a positive impact on society.

Join us in shaping a future where innovation meets trust!
👉🏻 https://lnkd.in/d2a4YFi2",0,no
6310449981815873536,"Who else will be at dMexco?
Meet Yandex.Metrica and AppMetrica at Yandex stand in Halle 6 / B021, right in the middle of the whole venue.
We will be glad to chat about analytics and give you some cool swag))
https://lnkd.in/eCWn396",,2017-09-04T12:35:18.200Z,no,2017-09-04,"post date: 2017-09-04 Who else will be at dMexco?
Meet Yandex.Metrica and AppMetrica at Yandex stand in Halle 6 / B021, right in the middle of the whole venue.
We will be glad to chat about analytics and give you some cool swag))
https://lnkd.in/eCWn396",0,no
6975823079583137793,"Wrapping up conference season with a stopover at DMEXCO - Digital Marketing Expo & Conference next week. 

Excited to speak next to Thomas and a wide range of other fantastic leaders.

PM me for a coffee chat. We've all waited long enough for these in-person catch-ups 🥹 ☕️","This is your sign to visit Billie at the DMEXCO - Digital Marketing Expo & Conference next week! ✨Have a chat with our team and visit the panel discussions. Three insightful talks are awaiting you:

🎤 Dr. Thomas Präßler: “30% more revenue through modern B2B invoice purchasing”
September 21,12-12:30 pm., MC 6A
🎤Dr. Matthias Knecht: “Modern Money: How our Attitude Towards Value Will Change”
September 21, 14:50-15:30 pm., Blue Stage, Panel
and 
“The Future of B2B E-Commerce: Buy Now, Pay Later (BNPL)”
September 22, 11:00-11:20 am., E-Commerce Stage

Our team is looking forward to meeting you there! https://lnkd.in/e4FzpzWe 
#BillieGoesEvents #DMEXCO22 #BNPL",2022-09-14T14:30:26.685Z,no,2022-09-14,"post date: 2022-09-14 Wrapping up conference season with a stopover at DMEXCO - Digital Marketing Expo & Conference next week. 

Excited to speak next to Thomas and a wide range of other fantastic leaders.

PM me for a coffee chat. We've all waited long enough for these in-person catch-ups 🥹 ☕️ This is your sign to visit Billie at the DMEXCO - Digital Marketing Expo & Conference next week! ✨Have a chat with our team and visit the panel discussions. Three insightful talks are awaiting you:

🎤 Dr. Thomas Präßler: “30% more revenue through modern B2B invoice purchasing”
September 21,12-12:30 pm., MC 6A
🎤Dr. Matthias Knecht: “Modern Money: How our Attitude Towards Value Will Change”
September 21, 14:50-15:30 pm., Blue Stage, Panel
and 
“The Future of B2B E-Commerce: Buy Now, Pay Later (BNPL)”
September 22, 11:00-11:20 am., E-Commerce Stage

Our team is looking forward to meeting you there! https://lnkd.in/e4FzpzWe 
#BillieGoesEvents #DMEXCO22 #BNPL",0,no
